@relation R_data_frame

@attribute heat numeric
@attribute Attribute2 {nominal3,nominal4}
@attribute Attribute3 {nominal10,nominal11,nominal12,nominal13,nominal14,nominal15,nominal16,nominal17,nominal18,nominal19,nominal20,nominal5,nominal6,nominal7,nominal8,nominal9}
@attribute Attribute4 {nominal21,nominal22,nominal23,nominal24}
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric

@data
8.86,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2,3500
9.48,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2.5,3500
10.12,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3,3500
10.77,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3.5,3500
11.45,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4,3500
12.15,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4.5,3500
12.86,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5,3500
13.59,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5.5,3500
14.34,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6,3500
15.11,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6.5,3500
15.9,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7,3500
16.7,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7.5,3500
17.52,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8,3500
18.36,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8.5,3500
19.21,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9,3500
20.09,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9.5,3500
20.98,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10,3500
21.88,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10.5,3500
22.81,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11,3500
23.75,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11.5,3500
24.7,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12,3500
25.67,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12.5,3500
26.65,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13,3500
27.66,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13.5,3500
28.68,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14,3500
29.71,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14.5,3500
30.76,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15,3500
31.83,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15.5,3500
32.91,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16,3500
34.01,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16.5,3500
35.12,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17,3500
36.24,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17.5,3500
37.39,nominal4,nominal20,nominal22,1267,84,80,3,105,130,18,3500
9.32,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0,4000
9.89,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0.5,4000
10.48,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1,4000
11.1,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1.5,4000
11.75,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2,4000
12.43,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2.5,4000
13.13,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3,4000
13.86,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3.5,4000
14.61,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4,4000
15.38,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4.5,4000
16.18,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5,4000
17,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5.5,4000
17.85,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6,4000
18.71,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6.5,4000
19.6,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7,4000
20.51,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7.5,4000
21.45,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8,4000
22.4,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8.5,4000
23.38,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9,4000
24.38,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9.5,4000
25.4,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10,4000
26.44,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10.5,4000
27.5,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11,4000
28.59,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11.5,4000
29.69,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12,4000
30.81,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12.5,4000
31.96,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13,4000
33.12,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13.5,4000
34.31,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14,4000
35.52,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14.5,4000
36.74,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15,4000
37.98,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15.5,4000
39.25,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16,4000
40.54,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16.5,4000
41.84,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17,4000
43.17,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17.5,4000
44.51,nominal4,nominal20,nominal22,1267,84,80,3,105,130,18,4000
12.64,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0,4500
13.25,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0.5,4500
13.89,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1,4500
14.56,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1.5,4500
15.26,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2,4500
16.01,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2.5,4500
16.78,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3,4500
17.57,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3.5,4500
18.41,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4,4500
19.27,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4.5,4500
20.16,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5,4500
21.08,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5.5,4500
22.02,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6,4500
23,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6.5,4500
24,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7,4500
25.03,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7.5,4500
26.09,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8,4500
27.18,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8.5,4500
28.29,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9,4500
29.43,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9.5,4500
30.6,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10,4500
31.79,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10.5,4500
33.01,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11,4500
34.25,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11.5,4500
35.52,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12,4500
36.82,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12.5,4500
38.14,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13,4500
39.48,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13.5,4500
40.85,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14,4500
42.25,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14.5,4500
43.67,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15,4500
45.12,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15.5,4500
46.58,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16,4500
48.07,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16.5,4500
49.6,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17,4500
51.13,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17.5,4500
52.7,nominal4,nominal20,nominal22,1267,84,80,3,105,130,18,4500
16.6,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0,5000
17.24,nominal4,nominal20,nominal22,1267,84,80,3,105,130,0.5,5000
17.93,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1,5000
18.66,nominal4,nominal20,nominal22,1267,84,80,3,105,130,1.5,5000
19.43,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2,5000
20.24,nominal4,nominal20,nominal22,1267,84,80,3,105,130,2.5,5000
21.08,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3,5000
21.97,nominal4,nominal20,nominal22,1267,84,80,3,105,130,3.5,5000
22.89,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4,5000
23.84,nominal4,nominal20,nominal22,1267,84,80,3,105,130,4.5,5000
24.83,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5,5000
25.86,nominal4,nominal20,nominal22,1267,84,80,3,105,130,5.5,5000
26.92,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6,5000
28.02,nominal4,nominal20,nominal22,1267,84,80,3,105,130,6.5,5000
29.14,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7,5000
30.31,nominal4,nominal20,nominal22,1267,84,80,3,105,130,7.5,5000
31.5,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8,5000
32.74,nominal4,nominal20,nominal22,1267,84,80,3,105,130,8.5,5000
33.99,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9,5000
35.29,nominal4,nominal20,nominal22,1267,84,80,3,105,130,9.5,5000
36.61,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10,5000
37.97,nominal4,nominal20,nominal22,1267,84,80,3,105,130,10.5,5000
39.36,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11,5000
40.78,nominal4,nominal20,nominal22,1267,84,80,3,105,130,11.5,5000
42.23,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12,5000
43.71,nominal4,nominal20,nominal22,1267,84,80,3,105,130,12.5,5000
45.22,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13,5000
46.77,nominal4,nominal20,nominal22,1267,84,80,3,105,130,13.5,5000
48.34,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14,5000
49.94,nominal4,nominal20,nominal22,1267,84,80,3,105,130,14.5,5000
51.57,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15,5000
53.24,nominal4,nominal20,nominal22,1267,84,80,3,105,130,15.5,5000
54.93,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16,5000
56.65,nominal4,nominal20,nominal22,1267,84,80,3,105,130,16.5,5000
58.41,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17,5000
60.19,nominal4,nominal20,nominal22,1267,84,80,3,105,130,17.5,5000
62,nominal4,nominal20,nominal22,1267,84,80,3,105,130,18,5000
0.62,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,100
1.94,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,100
3.27,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,100
4.6,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,100
5.95,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,100
7.3,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,100
8.66,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,100
10.03,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,100
11.4,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,100
12.79,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,100
14.18,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,100
15.58,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,100
16.99,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,100
18.4,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,100
19.83,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,100
0.56,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,1000
1.79,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,1000
3.06,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,1000
4.38,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,1000
5.73,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,1000
7.13,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,1000
8.56,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,1000
10.04,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,1000
11.56,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,1000
13.12,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,1000
14.72,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,1000
16.37,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,1000
18.05,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,1000
19.78,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,1000
21.54,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,1000
2.93,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,2000
4.19,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,2000
5.54,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,2000
6.97,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,2000
8.49,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,2000
10.1,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,2000
11.79,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,2000
13.57,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,2000
15.43,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,2000
17.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,2000
19.42,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,2000
21.55,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,2000
23.76,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,2000
26.05,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,2000
28.44,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,2000
5.07,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,2500
6.4,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,2500
7.84,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,2500
9.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,2500
11.05,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,2500
12.83,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,2500
14.72,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,2500
16.72,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,2500
18.83,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,2500
21.05,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,2500
23.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,2500
25.83,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,2500
28.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,2500
31.07,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,2500
33.85,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,2500
7.86,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,3000
9.29,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,3000
10.85,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,3000
12.56,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,3000
14.41,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,3000
16.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,3000
18.52,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,3000
20.79,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,3000
23.2,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,3000
25.74,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,3000
28.43,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,3000
31.25,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,3000
34.22,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,3000
37.33,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,3000
40.57,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,3000
11.28,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,3500
12.85,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,3500
14.58,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,3500
16.48,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,3500
18.55,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,3500
20.79,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,3500
23.2,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,3500
25.78,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,3500
28.53,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,3500
31.46,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,3500
34.55,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,3500
37.81,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,3500
41.24,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,3500
44.84,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,3500
48.61,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,3500
15.35,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,4000
17.08,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,4000
19.01,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,4000
21.15,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,4000
23.48,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,4000
26.02,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,4000
28.76,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,4000
31.7,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,4000
34.85,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,4000
38.19,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,4000
41.74,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,4000
45.49,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,4000
49.45,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,4000
53.6,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,4000
57.96,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,4000
20.06,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,4500
21.99,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,4500
24.16,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,4500
26.56,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,4500
29.2,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,4500
32.08,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,4500
35.19,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,4500
38.54,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,4500
42.13,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,4500
45.95,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,4500
50.01,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,4500
54.31,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,4500
58.84,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,4500
63.61,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,4500
68.62,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,4500
25.41,nominal4,nominal20,nominal23,1689,84,80,4,105,140,0,5000
27.58,nominal4,nominal20,nominal23,1689,84,80,4,105,140,1,5000
30.01,nominal4,nominal20,nominal23,1689,84,80,4,105,140,2,5000
32.73,nominal4,nominal20,nominal23,1689,84,80,4,105,140,3,5000
35.71,nominal4,nominal20,nominal23,1689,84,80,4,105,140,4,5000
38.97,nominal4,nominal20,nominal23,1689,84,80,4,105,140,5,5000
42.5,nominal4,nominal20,nominal23,1689,84,80,4,105,140,6,5000
46.31,nominal4,nominal20,nominal23,1689,84,80,4,105,140,7,5000
50.39,nominal4,nominal20,nominal23,1689,84,80,4,105,140,8,5000
54.74,nominal4,nominal20,nominal23,1689,84,80,4,105,140,9,5000
59.36,nominal4,nominal20,nominal23,1689,84,80,4,105,140,10,5000
64.26,nominal4,nominal20,nominal23,1689,84,80,4,105,140,11,5000
69.43,nominal4,nominal20,nominal23,1689,84,80,4,105,140,12,5000
74.87,nominal4,nominal20,nominal23,1689,84,80,4,105,140,13,5000
80.59,nominal4,nominal20,nominal23,1689,84,80,4,105,140,14,5000
0.56,nominal4,nominal20,nominal22,1689,84,80,4,105,140,0,100
1.94,nominal4,nominal20,nominal22,1689,84,80,4,105,140,1,100
3.3,nominal4,nominal20,nominal22,1689,84,80,4,105,140,2,100
4.65,nominal4,nominal20,nominal22,1689,84,80,4,105,140,3,100
5.98,nominal4,nominal20,nominal22,1689,84,80,4,105,140,4,100
7.29,nominal4,nominal20,nominal22,1689,84,80,4,105,140,5,100
8.59,nominal4,nominal20,nominal22,1689,84,80,4,105,140,6,100
9.88,nominal4,nominal20,nominal22,1689,84,80,4,105,140,7,100
11.14,nominal4,nominal20,nominal22,1689,84,80,4,105,140,8,100
12.4,nominal4,nominal20,nominal22,1689,84,80,4,105,140,9,100
13.64,nominal4,nominal20,nominal22,1689,84,80,4,105,140,10,100
14.86,nominal4,nominal20,nominal22,1689,84,80,4,105,140,11,100
16.07,nominal4,nominal20,nominal22,1689,84,80,4,105,140,12,100
17.26,nominal4,nominal20,nominal22,1689,84,80,4,105,140,13,100
18.44,nominal4,nominal20,nominal22,1689,84,80,4,105,140,14,100
0.44,nominal4,nominal20,nominal22,1689,84,80,4,105,140,0,1000
1.79,nominal4,nominal20,nominal22,1689,84,80,4,105,140,1,1000
3.13,nominal4,nominal20,nominal22,1689,84,80,4,105,140,2,1000
4.49,nominal4,nominal20,nominal22,1689,84,80,4,105,140,3,1000
5.85,nominal4,nominal20,nominal22,1689,84,80,4,105,140,4,1000
7.22,nominal4,nominal20,nominal22,1689,84,80,4,105,140,5,1000
8.59,nominal4,nominal20,nominal22,1689,84,80,4,105,140,6,1000
9.97,nominal4,nominal20,nominal22,1689,84,80,4,105,140,7,1000
11.36,nominal4,nominal20,nominal22,1689,84,80,4,105,140,8,1000
12.75,nominal4,nominal20,nominal22,1689,84,80,4,105,140,9,1000
14.15,nominal4,nominal20,nominal22,1689,84,80,4,105,140,10,1000
15.56,nominal4,nominal20,nominal22,1689,84,80,4,105,140,11,1000
16.98,nominal4,nominal20,nominal22,1689,84,80,4,105,140,12,1000
18.4,nominal4,nominal20,nominal22,1689,84,80,4,105,140,13,1000
19.82,nominal4,nominal20,nominal22,1689,84,80,4,105,140,14,1000
2.78,nominal4,nominal20,nominal22,1689,84,80,4,105,140,0,2000
4.18,nominal4,nominal20,nominal22,1689,84,80,4,105,140,1,2000
5.63,nominal4,nominal20,nominal22,1689,84,80,4,105,140,2,2000
7.11,nominal4,nominal20,nominal22,1689,84,80,4,105,140,3,2000
8.64,nominal4,nominal20,nominal22,1689,84,80,4,105,140,4,2000
10.21,nominal4,nominal20,nominal22,1689,84,80,4,105,140,5,2000
11.82,nominal4,nominal20,nominal22,1689,84,80,4,105,140,6,2000
13.47,nominal4,nominal20,nominal22,1689,84,80,4,105,140,7,2000
15.16,nominal4,nominal20,nominal22,1689,84,80,4,105,140,8,2000
16.89,nominal4,nominal20,nominal22,1689,84,80,4,105,140,9,2000
18.66,nominal4,nominal20,nominal22,1689,84,80,4,105,140,10,2000
20.48,nominal4,nominal20,nominal22,1689,84,80,4,105,140,11,2000
22.33,nominal4,nominal20,nominal22,1689,84,80,4,105,140,12,2000
24.23,nominal4,nominal20,nominal22,1689,84,80,4,105,140,13,2000
26.17,nominal4,nominal20,nominal22,1689,84,80,4,105,140,14,2000
4.92,nominal4,nominal20,nominal22,1689,84,80,4,105,140,0,2500
6.4,nominal4,nominal20,nominal22,1689,84,80,4,105,140,1,2500
7.93,nominal4,nominal20,nominal22,1689,84,80,4,105,140,2,2500
9.53,nominal4,nominal20,nominal22,1689,84,80,4,105,140,3,2500
11.19,nominal4,nominal20,nominal22,1689,84,80,4,105,140,4,2500
12.92,nominal4,nominal20,nominal22,1689,84,80,4,105,140,5,2500
14.7,nominal4,nominal20,nominal22,1689,84,80,4,105,140,6,2500
16.55,nominal4,nominal20,nominal22,1689,84,80,4,105,140,7,2500
18.46,nominal4,nominal20,nominal22,1689,84,80,4,105,140,8,2500
20.43,nominal4,nominal20,nominal22,1689,84,80,4,105,140,9,2500
22.47,nominal4,nominal20,nominal22,1689,84,80,4,105,140,10,2500
24.57,nominal4,nominal20,nominal22,1689,84,80,4,105,140,11,2500
26.73,nominal4,nominal20,nominal22,1689,84,80,4,105,140,12,2500
28.95,nominal4,nominal20,nominal22,1689,84,80,4,105,140,13,2500
31.23,nominal4,nominal20,nominal22,1689,84,80,4,105,140,14,2500
7.71,nominal4,nominal20,nominal22,1689,84,80,4,105,140,0,3000
9.29,nominal4,nominal20,nominal22,1689,84,80,4,105,140,1,3000
10.94,nominal4,nominal20,nominal22,1689,84,80,4,105,140,2,3000
12.69,nominal4,nominal20,nominal22,1689,84,80,4,105,140,3,3000
14.52,nominal4,nominal20,nominal22,1689,84,80,4,105,140,4,3000
16.43,nominal4,nominal20,nominal22,1689,84,80,4,105,140,5,3000
18.44,nominal4,nominal20,nominal22,1689,84,80,4,105,140,6,3000
